county_name,year,population,fips_code
".Henderson County, Kentucky",2023,44127.0,
".Henderson County, Kentucky",2024,44175.0,
".Henry County, Kentucky",2020,15693.0,
".Henry County, Kentucky",2021,15707.0,
".Henry County, Kentucky",2022,15730.0,
".Henry County, Kentucky",2023,15951.0,
".Henry County, Kentucky",2024,16198.0,
".Hickman County, Kentucky",2020,4530.0,
".Hickman County, Kentucky",2021,4427.0,
".Hickman County, Kentucky",2022,4422.0,
".Hickman County, Kentucky",2023,4423.0,
".Hickman County, Kentucky",2024,4393.0,
".Hopkins County, Kentucky",2020,45365.0,
".Hopkins County, Kentucky",2021,45149.0,
".Hopkins County, Kentucky",2022,44879.0,
".Hopkins County, Kentucky",2023,44985.0,
".Hopkins County, Kentucky",2024,45218.0,
".Jackson County, Kentucky",2020,12968.0,
".Jackson County, Kentucky",2021,12975.0,
".Jackson County, Kentucky",2022,12989.0,
".Jackson County, Kentucky",2023,13138.0,
".Jackson County, Kentucky",2024,13358.0,
".Jefferson County, Kentucky",2020,782896.0,
".Jefferson County, Kentucky",2021,777624.0,
".Jefferson County, Kentucky",2022,777329.0,
".Jefferson County, Kentucky",2023,783381.0,
".Jefferson County, Kentucky",2024,793881.0,
".Jessamine County, Kentucky",2020,53019.0,
".Jessamine County, Kentucky",2021,53583.0,
".Jessamine County, Kentucky",2022,54333.0,
".Jessamine County, Kentucky",2023,55511.0,
".Jessamine County, Kentucky",2024,56495.0,
".Johnson County, Kentucky",2020,22648.0,
".Johnson County, Kentucky",2021,22550.0,
".Johnson County, Kentucky",2022,22234.0,
".Johnson County, Kentucky",2023,22139.0,
".Johnson County, Kentucky",2024,22098.0,
".Kenton County, Kentucky",2020,169276.0,
".Kenton County, Kentucky",2021,169641.0,
".Kenton County, Kentucky",2022,170413.0,
".Kenton County, Kentucky",2023,172248.0,
".Kenton County, Kentucky",2024,174862.0,
".Knott County, Kentucky",2020,14163.0,
".Knott County, Kentucky",2021,14040.0,
".Knott County, Kentucky",2022,13848.0,
".Knott County, Kentucky",2023,13660.0,
".Knott County, Kentucky",2024,13438.0,
".Knox County, Kentucky",2020,30185.0,
".Knox County, Kentucky",2021,30028.0,
".Knox County, Kentucky",2022,29734.0,
".Knox County, Kentucky",2023,29723.0,
".Knox County, Kentucky",2024,29657.0,
".Larue County, Kentucky",2020,14877.0,
".Larue County, Kentucky",2021,15035.0,
".Larue County, Kentucky",2022,15165.0,
".Larue County, Kentucky",2023,15328.0,
".Larue County, Kentucky",2024,15128.0,
".Laurel County, Kentucky",2020,62735.0,
".Laurel County, Kentucky",2021,62582.0,
".Laurel County, Kentucky",2022,62891.0,
".Laurel County, Kentucky",2023,63352.0,
".Laurel County, Kentucky",2024,63353.0,
".Lawrence County, Kentucky",2020,16302.0,
".Lawrence County, Kentucky",2021,16273.0,
".Lawrence County, Kentucky",2022,16037.0,
".Lawrence County, Kentucky",2023,15974.0,
".Lawrence County, Kentucky",2024,15798.0,
".Lee County, Kentucky",2020,7364.0,
".Lee County, Kentucky",2021,7457.0,
".Lee County, Kentucky",2022,7259.0,
".Lee County, Kentucky",2023,7301.0,
".Lee County, Kentucky",2024,7313.0,
".Leslie County, Kentucky",2020,10471.0,
".Leslie County, Kentucky",2021,10284.0,
".Leslie County, Kentucky",2022,10044.0,
".Leslie County, Kentucky",2023,9865.0,
".Leslie County, Kentucky",2024,9729.0,
".Letcher County, Kentucky",2020,21468.0,
".Letcher County, Kentucky",2021,21229.0,
".Letcher County, Kentucky",2022,20792.0,
".Letcher County, Kentucky",2023,20414.0,
".Letcher County, Kentucky",2024,20139.0,
".Lewis County, Kentucky",2020,13088.0,
".Lewis County, Kentucky",2021,12982.0,
".Lewis County, Kentucky",2022,12924.0,
".Lewis County, Kentucky",2023,12956.0,
".Lewis County, Kentucky",2024,12875.0,
".Lincoln County, Kentucky",2020,24248.0,
".Lincoln County, Kentucky",2021,24232.0,
".Lincoln County, Kentucky",2022,24392.0,
".Lincoln County, Kentucky",2023,24738.0,
".Lincoln County, Kentucky",2024,24910.0,
".Livingston County, Kentucky",2020,8872.0,
".Livingston County, Kentucky",2021,8981.0,
".Livingston County, Kentucky",2022,8960.0,
".Livingston County, Kentucky",2023,8889.0,
".Livingston County, Kentucky",2024,8815.0,
".Logan County, Kentucky",2020,27515.0,
".Logan County, Kentucky",2021,27807.0,
".Logan County, Kentucky",2022,27855.0,
".Logan County, Kentucky",2023,28285.0,
".Logan County, Kentucky",2024,28467.0,
".Lyon County, Kentucky",2020,8678.0,
".Lyon County, Kentucky",2021,8434.0,
".Lyon County, Kentucky",2022,9119.0,
".Lyon County, Kentucky",2023,9190.0,
".Lyon County, Kentucky",2024,9078.0,
".McCracken County, Kentucky",2020,67926.0,
".McCracken County, Kentucky",2021,67554.0,
".McCracken County, Kentucky",2022,67333.0,
".McCracken County, Kentucky",2023,67456.0,
".McCracken County, Kentucky",2024,67550.0,
".McCreary County, Kentucky",2020,16852.0,
".McCreary County, Kentucky",2021,16800.0,
".McCreary County, Kentucky",2022,16788.0,
".McCreary County, Kentucky",2023,17069.0,
".McCreary County, Kentucky",2024,16824.0,
".McLean County, Kentucky",2020,9133.0,
".McLean County, Kentucky",2021,9121.0,
".McLean County, Kentucky",2022,9112.0,
".McLean County, Kentucky",2023,9076.0,
".McLean County, Kentucky",2024,9126.0,
".Madison County, Kentucky",2020,92990.0,
".Madison County, Kentucky",2021,93453.0,
".Madison County, Kentucky",2022,95219.0,
".Madison County, Kentucky",2023,97599.0,
".Madison County, Kentucky",2024,99582.0,
".Magoffin County, Kentucky",2020,11605.0,
".Magoffin County, Kentucky",2021,11490.0,
".Magoffin County, Kentucky",2022,11325.0,
".Magoffin County, Kentucky",2023,11202.0,
".Magoffin County, Kentucky",2024,11118.0,
".Marion County, Kentucky",2020,19594.0,
".Marion County, Kentucky",2021,19728.0,
".Marion County, Kentucky",2022,19731.0,
".Marion County, Kentucky",2023,19840.0,
".Marion County, Kentucky",2024,19851.0,
".Marshall County, Kentucky",2020,31688.0,
".Marshall County, Kentucky",2021,31810.0,
".Marshall County, Kentucky",2022,31766.0,
".Marshall County, Kentucky",2023,31717.0,
".Marshall County, Kentucky",2024,31734.0,
".Martin County, Kentucky",2020,11250.0,
".Martin County, Kentucky",2021,11165.0,
".Martin County, Kentucky",2022,11095.0,
".Martin County, Kentucky",2023,10927.0,
".Martin County, Kentucky",2024,10696.0,
".Mason County, Kentucky",2020,17137.0,
".Mason County, Kentucky",2021,16952.0,
".Mason County, Kentucky",2022,16880.0,
".Mason County, Kentucky",2023,16857.0,
".Mason County, Kentucky",2024,16956.0,
".Meade County, Kentucky",2020,30028.0,
".Meade County, Kentucky",2021,30125.0,
".Meade County, Kentucky",2022,30028.0,
".Meade County, Kentucky",2023,30166.0,
".Meade County, Kentucky",2024,30442.0,
".Menifee County, Kentucky",2020,6142.0,
".Menifee County, Kentucky",2021,6175.0,
".Menifee County, Kentucky",2022,6215.0,
".Menifee County, Kentucky",2023,6279.0,
".Menifee County, Kentucky",2024,6341.0,
".Mercer County, Kentucky",2020,22652.0,
".Mercer County, Kentucky",2021,22859.0,
".Mercer County, Kentucky",2022,22927.0,
".Mercer County, Kentucky",2023,23189.0,
".Mercer County, Kentucky",2024,23515.0,
".Metcalfe County, Kentucky",2020,10285.0,
".Metcalfe County, Kentucky",2021,10387.0,
".Metcalfe County, Kentucky",2022,10401.0,
".Metcalfe County, Kentucky",2023,10495.0,
".Metcalfe County, Kentucky",2024,10558.0,
".Monroe County, Kentucky",2020,11320.0,
".Monroe County, Kentucky",2021,11263.0,
".Monroe County, Kentucky",2022,11328.0,
".Monroe County, Kentucky",2023,11271.0,
".Monroe County, Kentucky",2024,11163.0,
".Montgomery County, Kentucky",2020,28105.0,
".Montgomery County, Kentucky",2021,28218.0,
".Montgomery County, Kentucky",2022,28348.0,
".Montgomery County, Kentucky",2023,28531.0,
".Montgomery County, Kentucky",2024,28771.0,
".Morgan County, Kentucky",2020,13732.0,
".Morgan County, Kentucky",2021,13691.0,
".Morgan County, Kentucky",2022,14156.0,
".Morgan County, Kentucky",2023,14385.0,
".Morgan County, Kentucky",2024,14300.0,
".Muhlenberg County, Kentucky",2020,30897.0,
".Muhlenberg County, Kentucky",2021,30334.0,
".Muhlenberg County, Kentucky",2022,30684.0,
".Muhlenberg County, Kentucky",2023,30527.0,
".Muhlenberg County, Kentucky",2024,30512.0,
".Nelson County, Kentucky",2020,46779.0,
".Nelson County, Kentucky",2021,47135.0,
".Nelson County, Kentucky",2022,47429.0,
".Nelson County, Kentucky",2023,47981.0,
".Nelson County, Kentucky",2024,48706.0,
".Nicholas County, Kentucky",2020,7540.0,
".Nicholas County, Kentucky",2021,7733.0,
".Nicholas County, Kentucky",2022,7776.0,
".Nicholas County, Kentucky",2023,7674.0,
".Nicholas County, Kentucky",2024,7816.0,
".Ohio County, Kentucky",2020,23744.0,
".Ohio County, Kentucky",2021,23729.0,
".Ohio County, Kentucky",2022,23549.0,
".Ohio County, Kentucky",2023,23719.0,
".Ohio County, Kentucky",2024,23933.0,
".Oldham County, Kentucky",2020,67696.0,
".Oldham County, Kentucky",2021,68251.0,
".Oldham County, Kentucky",2022,69506.0,
".Oldham County, Kentucky",2023,70308.0,
".Oldham County, Kentucky",2024,70525.0,
".Owen County, Kentucky",2020,11302.0,
".Owen County, Kentucky",2021,11301.0,
".Owen County, Kentucky",2022,11292.0,
".Owen County, Kentucky",2023,11309.0,
".Owen County, Kentucky",2024,11435.0,
".Owsley County, Kentucky",2020,4032.0,
".Owsley County, Kentucky",2021,3971.0,
".Owsley County, Kentucky",2022,3941.0,
".Owsley County, Kentucky",2023,3984.0,
".Owsley County, Kentucky",2024,3928.0,
".Pendleton County, Kentucky",2020,14647.0,
".Pendleton County, Kentucky",2021,14632.0,
".Pendleton County, Kentucky",2022,14688.0,
".Pendleton County, Kentucky",2023,14804.0,
".Pendleton County, Kentucky",2024,14844.0,
".Perry County, Kentucky",2020,28369.0,
".Perry County, Kentucky",2021,27929.0,
".Perry County, Kentucky",2022,27378.0,
".Perry County, Kentucky",2023,27082.0,
".Perry County, Kentucky",2024,26739.0,
".Pike County, Kentucky",2020,58447.0,
".Pike County, Kentucky",2021,57434.0,
".Pike County, Kentucky",2022,56328.0,
".Pike County, Kentucky",2023,55998.0,
".Pike County, Kentucky",2024,55430.0,
".Powell County, Kentucky",2020,13099.0,
".Powell County, Kentucky",2021,13095.0,
".Powell County, Kentucky",2022,13067.0,
".Powell County, Kentucky",2023,13003.0,
".Powell County, Kentucky",2024,12928.0,
".Pulaski County, Kentucky",2020,65112.0,
".Pulaski County, Kentucky",2021,65538.0,
".Pulaski County, Kentucky",2022,65776.0,
".Pulaski County, Kentucky",2023,66219.0,
".Pulaski County, Kentucky",2024,66842.0,
".Robertson County, Kentucky",2020,2184.0,
".Robertson County, Kentucky",2021,2259.0,
".Robertson County, Kentucky",2022,2254.0,
".Robertson County, Kentucky",2023,2334.0,
".Robertson County, Kentucky",2024,2382.0,
".Rockcastle County, Kentucky",2020,16063.0,
".Rockcastle County, Kentucky",2021,16141.0,
".Rockcastle County, Kentucky",2022,16213.0,
".Rockcastle County, Kentucky",2023,16171.0,
".Rockcastle County, Kentucky",2024,16226.0,
".Rowan County, Kentucky",2020,24721.0,
".Rowan County, Kentucky",2021,24565.0,
".Rowan County, Kentucky",2022,24428.0,
".Rowan County, Kentucky",2023,24503.0,
".Rowan County, Kentucky",2024,24675.0,
".Russell County, Kentucky",2020,17997.0,
".Russell County, Kentucky",2021,18166.0,
".Russell County, Kentucky",2022,18177.0,
".Russell County, Kentucky",2023,18308.0,
".Russell County, Kentucky",2024,18458.0,
".Scott County, Kentucky",2020,57535.0,
".Scott County, Kentucky",2021,58431.0,
".Scott County, Kentucky",2022,59413.0,
".Scott County, Kentucky",2023,60600.0,
".Scott County, Kentucky",2024,61700.0,
".Shelby County, Kentucky",2020,48255.0,
".Shelby County, Kentucky",2021,48600.0,
".Shelby County, Kentucky",2022,48884.0,
".Shelby County, Kentucky",2023,49617.0,
".Shelby County, Kentucky",2024,50124.0,
".Simpson County, Kentucky",2020,19629.0,
".Simpson County, Kentucky",2021,19734.0,
".Simpson County, Kentucky",2022,19926.0,
".Simpson County, Kentucky",2023,20223.0,
".Simpson County, Kentucky",2024,20350.0,
".Spencer County, Kentucky",2020,19503.0,
".Spencer County, Kentucky",2021,19879.0,
".Spencer County, Kentucky",2022,20204.0,
".Spencer County, Kentucky",2023,20557.0,
".Spencer County, Kentucky",2024,20823.0,
".Taylor County, Kentucky",2020,25994.0,
".Taylor County, Kentucky",2021,26179.0,
".Taylor County, Kentucky",2022,26421.0,
".Taylor County, Kentucky",2023,26582.0,
".Taylor County, Kentucky",2024,26809.0,
".Todd County, Kentucky",2020,12283.0,
".Todd County, Kentucky",2021,12296.0,
".Todd County, Kentucky",2022,12431.0,
".Todd County, Kentucky",2023,12576.0,
".Todd County, Kentucky",2024,12757.0,
".Trigg County, Kentucky",2020,14081.0,
".Trigg County, Kentucky",2021,14225.0,
".Trigg County, Kentucky",2022,14338.0,
".Trigg County, Kentucky",2023,14370.0,
".Trigg County, Kentucky",2024,14559.0,
".Trimble County, Kentucky",2020,8463.0,
".Trimble County, Kentucky",2021,8553.0,
".Trimble County, Kentucky",2022,8525.0,
".Trimble County, Kentucky",2023,8616.0,
".Trimble County, Kentucky",2024,8591.0,
".Union County, Kentucky",2020,13650.0,
".Union County, Kentucky",2021,13251.0,
".Union County, Kentucky",2022,13107.0,
".Union County, Kentucky",2023,13116.0,
".Union County, Kentucky",2024,13178.0,
".Warren County, Kentucky",2020,135033.0,
".Warren County, Kentucky",2021,137191.0,
".Warren County, Kentucky",2022,140503.0,
".Warren County, Kentucky",2023,143929.0,
".Warren County, Kentucky",2024,147936.0,
".Washington County, Kentucky",2020,12038.0,
".Washington County, Kentucky",2021,12076.0,
".Washington County, Kentucky",2022,12062.0,
".Washington County, Kentucky",2023,12257.0,
".Washington County, Kentucky",2024,12269.0,
".Wayne County, Kentucky",2020,19543.0,
".Wayne County, Kentucky",2021,19543.0,
".Wayne County, Kentucky",2022,19663.0,
".Wayne County, Kentucky",2023,19630.0,
".Wayne County, Kentucky",2024,19629.0,
".Webster County, Kentucky",2020,13022.0,
".Webster County, Kentucky",2021,12858.0,
".Webster County, Kentucky",2022,12724.0,
".Webster County, Kentucky",2023,12753.0,
".Webster County, Kentucky",2024,12854.0,
".Whitley County, Kentucky",2020,36694.0,
".Whitley County, Kentucky",2021,36805.0,
".Whitley County, Kentucky",2022,36950.0,
".Whitley County, Kentucky",2023,36917.0,
".Whitley County, Kentucky",2024,37233.0,
".Wolfe County, Kentucky",2020,6557.0,
".Wolfe County, Kentucky",2021,6507.0,
".Wolfe County, Kentucky",2022,6415.0,
".Wolfe County, Kentucky",2023,6370.0,
".Wolfe County, Kentucky",2024,6364.0,
".Woodford County, Kentucky",2020,26907.0,
".Woodford County, Kentucky",2021,27089.0,
".Woodford County, Kentucky",2022,27150.0,
".Woodford County, Kentucky",2023,27522.0,
".Woodford County, Kentucky",2024,27728.0,
".Androscoggin County, Maine",2020,111178.0,
".Androscoggin County, Maine",2021,112733.0,
".Androscoggin County, Maine",2022,113454.0,
".Androscoggin County, Maine",2023,114477.0,
".Androscoggin County, Maine",2024,115272.0,
".Aroostook County, Maine",2020,67053.0,
".Aroostook County, Maine",2021,67062.0,
".Aroostook County, Maine",2022,67250.0,
".Aroostook County, Maine",2023,67149.0,
".Aroostook County, Maine",2024,66776.0,
".Cumberland County, Maine",2020,303606.0,
".Cumberland County, Maine",2021,306152.0,
".Cumberland County, Maine",2022,309309.0,
".Cumberland County, Maine",2023,311258.0,
".Cumberland County, Maine",2024,313809.0,
".Franklin County, Maine",2020,29468.0,
".Franklin County, Maine",2021,30265.0,
".Franklin County, Maine",2022,30604.0,
".Franklin County, Maine",2023,30826.0,
".Franklin County, Maine",2024,30902.0,
".Hancock County, Maine",2020,55512.0,
".Hancock County, Maine",2021,56362.0,
".Hancock County, Maine",2022,56677.0,
".Hancock County, Maine",2023,56801.0,
".Hancock County, Maine",2024,56946.0,
".Kennebec County, Maine",2020,124723.0,
".Kennebec County, Maine",2021,125775.0,
".Kennebec County, Maine",2022,127143.0,
".Kennebec County, Maine",2023,127936.0,
".Kennebec County, Maine",2024,128461.0,
".Knox County, Maine",2020,40663.0,
".Knox County, Maine",2021,41078.0,
".Knox County, Maine",2022,41251.0,
".Knox County, Maine",2023,41044.0,
".Knox County, Maine",2024,40981.0,
".Lincoln County, Maine",2020,35256.0,
".Lincoln County, Maine",2021,36024.0,
".Lincoln County, Maine",2022,36263.0,
".Lincoln County, Maine",2023,36460.0,
".Lincoln County, Maine",2024,36491.0,
".Oxford County, Maine",2020,57892.0,
".Oxford County, Maine",2021,58690.0,
".Oxford County, Maine",2022,59539.0,
".Oxford County, Maine",2023,60115.0,
".Oxford County, Maine",2024,60039.0,
".Penobscot County, Maine",2020,152179.0,
".Penobscot County, Maine",2021,153383.0,
".Penobscot County, Maine",2022,154817.0,
".Penobscot County, Maine",2023,156329.0,
".Penobscot County, Maine",2024,156840.0,
".Piscataquis County, Maine",2020,16801.0,
".Piscataquis County, Maine",2021,17211.0,
".Piscataquis County, Maine",2022,17383.0,
".Piscataquis County, Maine",2023,17486.0,
".Piscataquis County, Maine",2024,17432.0,
".Sagadahoc County, Maine",2020,36730.0,
".Sagadahoc County, Maine",2021,37171.0,
".Sagadahoc County, Maine",2022,37402.0,
".Sagadahoc County, Maine",2023,37541.0,
".Sagadahoc County, Maine",2024,37582.0,
".Somerset County, Maine",2020,50473.0,
".Somerset County, Maine",2021,50788.0,
".Somerset County, Maine",2022,51027.0,
".Somerset County, Maine",2023,51171.0,
".Somerset County, Maine",2024,51338.0,
".Waldo County, Maine",2020,39666.0,
".Waldo County, Maine",2021,39974.0,
".Waldo County, Maine",2022,40212.0,
".Waldo County, Maine",2023,40490.0,
".Waldo County, Maine",2024,40617.0,
".Washington County, Maine",2020,31108.0,
".Washington County, Maine",2021,31213.0,
".Washington County, Maine",2022,31507.0,
".Washington County, Maine",2023,31446.0,
".Washington County, Maine",2024,31383.0,
".York County, Maine",2020,212263.0,
".York County, Maine",2021,215050.0,
".York County, Maine",2022,217084.0,
".York County, Maine",2023,219117.0,
".York County, Maine",2024,220143.0,
".Allegany County, Maryland",2020,67950.0,
".Allegany County, Maryland",2021,67671.0,
".Allegany County, Maryland",2022,67241.0,
".Allegany County, Maryland",2023,67296.0,
".Allegany County, Maryland",2024,67097.0,
".Anne Arundel County, Maryland",2020,593412.0,
".Anne Arundel County, Maryland",2021,596354.0,
".Anne Arundel County, Maryland",2022,598751.0,
".Anne Arundel County, Maryland",2023,599965.0,
".Anne Arundel County, Maryland",2024,602350.0,
".Baltimore County, Maryland",2020,853338.0,
".Baltimore County, Maryland",2021,850670.0,
".Baltimore County, Maryland",2022,848873.0,
".Baltimore County, Maryland",2023,848676.0,
".Baltimore County, Maryland",2024,852425.0,
".Calvert County, Maryland",2020,92921.0,
".Calvert County, Maryland",2021,94249.0,
".Calvert County, Maryland",2022,94652.0,
".Calvert County, Maryland",2023,94828.0,
".Calvert County, Maryland",2024,94913.0,
".Caroline County, Maryland",2020,33277.0,
".Caroline County, Maryland",2021,33443.0,
".Caroline County, Maryland",2022,33539.0,
".Caroline County, Maryland",2023,33838.0,
".Caroline County, Maryland",2024,34248.0,
".Carroll County, Maryland",2020,172910.0,
".Carroll County, Maryland",2021,174282.0,
".Carroll County, Maryland",2022,175569.0,
